,device_brand,5g,internal_memory,ram,battery,price
2482,0,0,16.0,4.0,1500.0,23870
2483,0,0,16.0,4.0,3000.0,25978
2484,0,0,16.0,4.0,3000.0,27094
2485,0,0,32.0,4.0,2600.0,28334
2486,0,0,32.0,4.0,2600.0,29264
2487,0,0,256.0,0.25,1300.0,27342
2488,0,0,32.0,4.0,3500.0,29822
2489,0,0,32.0,4.0,3600.0,26350
2490,0,0,16.0,4.0,6000.0,29264
2491,0,0,16.0,4.0,6000.0,28272
2492,0,0,16.0,4.0,4200.0,29016
2493,0,0,16.0,4.0,4200.0,27466
2494,0,0,32.0,4.0,2200.0,25854
2495,0,0,32.0,4.0,2600.0,29822
2496,0,0,32.0,4.0,2550.0,29760
2497,0,0,32.0,4.0,2600.0,30814
2498,0,0,32.0,4.0,2550.0,31496
2499,0,0,32.0,4.0,2550.0,27962
2500,0,0,16.0,4.0,1850.0,24800
2501,0,0,16.0,4.0,1850.0,24242
2502,0,0,32.0,4.0,2000.0,24862
2503,0,0,32.0,4.0,3600.0,27900
2504,0,0,16.0,4.0,1500.0,20088
2505,0,0,16.0,4.0,2600.0,25668
2506,0,0,16.0,4.0,2600.0,29574
2507,0,0,16.0,4.0,2500.0,27652
2508,0,0,16.0,4.0,2950.0,28768
2509,0,0,16.0,4.0,2400.0,27900
2510,0,0,32.0,4.0,2000.0,22196
2511,0,0,16.0,4.0,2300.0,29512
2512,0,0,16.0,4.0,2300.0,27280
2513,0,0,16.0,4.0,1900.0,26226
2514,0,0,16.0,4.0,1900.0,26288
2515,0,0,16.0,4.0,2800.0,30752
2516,0,0,16.0,4.0,1200.0,18352
2517,0,0,16.0,4.0,1500.0,21452
2518,0,0,32.0,4.0,2600.0,26660
2519,0,0,32.0,4.0,2600.0,26784
2520,0,0,32.0,4.0,1900.0,25978
2521,0,0,32.0,4.0,3000.0,26722
2522,0,0,16.0,4.0,3000.0,27528
2523,0,0,32.0,4.0,3220.0,28272
2524,0,0,16.0,4.0,4450.0,30566
2525,0,0,16.0,4.0,4450.0,27776
2526,0,0,16.0,4.0,2800.0,26102
2527,0,0,16.0,4.0,2800.0,31000
2528,0,0,32.0,4.0,1860.0,23684
2529,0,0,32.0,4.0,1860.0,30690
2530,0,0,16.0,4.0,2100.0,26846
2531,0,0,16.0,4.0,2100.0,25606
2532,0,0,16.0,4.0,1500.0,21700
2533,0,0,16.0,4.0,800.0,12710
2534,0,0,16.0,4.0,1500.0,22692
2535,0,0,16.0,4.0,1800.0,23560
2536,0,0,16.0,4.0,2100.0,26846
2537,0,0,16.0,4.0,1800.0,22320
2538,0,0,16.0,4.0,1500.0,26040
2539,0,0,16.0,4.0,1300.0,22940
2540,0,0,16.0,4.0,1300.0,22692
2541,0,0,16.0,4.0,2000.0,24552
2542,0,0,16.0,4.0,2800.0,29698
2543,0,0,16.0,4.0,2800.0,28644
2544,0,0,16.0,4.0,4900.0,26846
2545,0,0,16.0,4.0,4900.0,28706
2546,0,0,16.0,4.0,7900.0,28644
2547,0,0,16.0,4.0,7900.0,30132
2548,0,0,32.0,4.0,2000.0,25110
2549,0,0,16.0,4.0,2100.0,22816
2550,0,0,16.0,4.0,3200.0,27838
2551,0,0,16.0,4.0,2800.0,26288
2552,0,0,32.0,4.0,2430.0,31434
2553,0,0,16.0,4.0,2600.0,28024
2554,0,0,16.0,4.0,2100.0,23002
2555,0,0,16.0,4.0,1500.0,24676
2556,0,0,16.0,4.0,2600.0,28954
2557,0,0,32.0,4.0,4000.0,26102
2558,0,0,32.0,4.0,4000.0,25172
2559,0,0,32.0,4.0,4000.0,27838
2560,0,0,16.0,4.0,4450.0,29264
2561,0,0,16.0,4.0,4450.0,29202
2562,0,0,16.0,4.0,4450.0,25792
2563,0,0,16.0,4.0,6800.0,27838
2564,0,0,16.0,4.0,6800.0,29388
2565,0,0,16.0,4.0,6800.0,29016
2566,0,0,32.0,4.0,2100.0,23312
2567,0,0,32.0,4.0,1500.0,22754
2568,0,0,16.0,4.0,2800.0,30628
2569,0,0,16.0,4.0,2800.0,30690
2570,0,0,16.0,4.0,2800.0,28768
2571,0,0,16.0,4.0,2800.0,29202
2572,0,0,16.0,4.0,2100.0,23374
2573,0,0,32.0,4.0,2100.0,25606
2574,0,0,256.0,4.0,1000.0,25668
2575,0,0,16.0,4.0,1300.0,22506
2576,0,0,16.0,4.0,3100.0,30690
2577,0,0,16.0,4.0,3100.0,27962
2578,0,0,32.0,4.0,3600.0,26784
2579,0,0,32.0,4.0,3600.0,27218
2580,0,0,32.0,4.0,2100.0,22816
2581,0,0,32.0,4.0,9500.0,35030
2582,0,0,32.0,4.0,9500.0,33294
2583,0,0,32.0,4.0,9500.0,32674
2584,0,0,32.0,4.0,9500.0,33046
2585,0,0,32.0,4.0,9500.0,32984
2586,0,0,32.0,4.0,9500.0,30628
2587,0,0,16.0,4.0,8220.0,31682
2588,0,0,16.0,4.0,8220.0,29388
2589,0,0,16.0,4.0,4800.0,30938
2590,0,0,16.0,4.0,4800.0,30132
2591,0,0,32.0,4.0,2000.0,30504
2592,0,0,32.0,4.0,2000.0,25110
2593,0,0,16.0,4.0,2600.0,28768
2594,0,0,16.0,4.0,2600.0,25978
2595,0,0,32.0,4.0,2100.0,25730
2596,0,0,16.0,4.0,1500.0,21824
2597,0,0,32.0,4.0,2600.0,26164
2598,0,0,16.0,4.0,1820.0,27156
2599,0,0,32.0,4.0,2100.0,22568
2600,0,0,16.0,4.0,800.0,20088
2601,0,0,32.0,4.0,1800.0,21452
2602,0,0,32.0,4.0,2800.0,32240
2603,0,0,16.0,4.0,1500.0,21824
2604,0,0,16.0,4.0,1800.0,20398
2605,0,0,16.0,4.0,1300.0,21266
2606,0,0,16.0,4.0,1300.0,19034
2607,0,0,16.0,4.0,1500.0,20646
2608,0,0,16.0,4.0,8220.0,29574
2609,0,0,16.0,4.0,3200.0,25296
2610,0,0,16.0,4.0,1200.0,21390
2611,0,0,16.0,4.0,1750.0,20770
2612,0,0,256.0,0.25,1000.0,25296
2613,0,0,16.0,4.0,2000.0,28272
2614,0,0,32.0,4.0,2330.0,27528
2615,0,0,16.0,4.0,1500.0,20894
2616,0,0,32.0,4.0,1900.0,24986
2617,0,0,16.0,4.0,2600.0,25668
2618,0,0,16.0,4.0,4450.0,29636
2619,0,0,16.0,4.0,6800.0,29202
2620,0,0,16.0,4.0,6800.0,31186
2621,0,0,16.0,4.0,6800.0,30814
2622,0,0,16.0,4.0,1500.0,22134
2623,0,0,32.0,4.0,1800.0,25854
2624,0,0,32.0,4.0,4000.0,26288
2625,0,0,32.0,4.0,4000.0,28148
2626,0,0,32.0,4.0,3200.0,25296
2627,0,0,32.0,4.0,2600.0,28210
2628,0,0,16.0,4.0,1500.0,23684
2629,0,0,32.0,4.0,2000.0,23932
2630,0,0,16.0,4.0,1200.0,21266
2631,0,0,16.0,4.0,1200.0,20894
2632,0,0,16.0,4.0,2600.0,24056
2633,0,0,16.0,4.0,2600.0,25420
2634,0,0,16.0,4.0,2600.0,30132
2635,0,0,16.0,4.0,2600.0,29760
2636,0,0,16.0,4.0,4600.0,30752
2637,0,0,16.0,4.0,4600.0,29512
2638,0,0,16.0,4.0,1200.0,23188
2639,0,0,16.0,4.0,1000.0,22382
2640,0,0,16.0,4.0,1000.0,20646
2641,0,0,16.0,4.0,1000.0,17670
2642,0,0,16.0,4.0,1000.0,20336
2643,0,0,16.0,4.0,1300.0,22072
2644,0,0,16.0,4.0,1300.0,19778
2645,0,0,32.0,4.0,2000.0,24180
2646,0,0,16.0,4.0,1700.0,26660
2647,0,0,32.0,4.0,1650.0,25668
2648,0,0,32.0,4.0,2100.0,24614
2649,0,0,32.0,4.0,2100.0,24676
2650,11,0,128.0,4.0,3130.0,30194
2651,11,0,64.0,4.0,2900.0,29822
2652,11,0,32.0,4.0,4000.0,28706
2653,11,0,64.0,4.0,2700.0,26474
2654,11,0,64.0,4.0,3200.0,31620
2655,11,0,64.0,4.0,3130.0,29946
2656,11,0,64.0,4.0,3200.0,31744
2657,11,0,64.0,4.0,3020.0,31000
2658,11,0,16.0,4.0,3100.0,26102
2659,11,0,32.0,4.0,5000.0,27652
2660,11,0,128.0,4.0,3020.0,30256
2661,11,0,64.0,4.0,3100.0,31868
2662,11,0,32.0,4.0,3000.0,27776
2663,11,0,64.0,4.0,2600.0,29636
2664,11,0,32.0,4.0,3000.0,28954
2665,11,0,16.0,4.0,2030.0,25792
2666,11,0,32.0,4.0,2040.0,23932
2667,11,0,64.0,4.0,4900.0,32984
2668,11,0,16.0,4.0,4800.0,32302
2669,11,0,32.0,4.0,4800.0,27590
2670,11,0,64.0,4.0,3330.0,33852
2671,11,0,64.0,4.0,3000.0,29574
2672,11,0,64.0,4.0,2870.0,30442
2673,11,0,32.0,4.0,3300.0,26722
2674,11,0,64.0,4.0,3300.0,33108
2675,11,0,64.0,4.0,3580.0,29884
2676,11,0,64.0,4.0,3540.0,32240
2677,11,0,64.0,4.0,3180.0,27714
2678,11,0,64.0,4.0,2870.0,27900
2679,11,0,32.0,4.0,3580.0,30442
2680,11,0,32.0,4.0,3300.0,28706
2681,11,0,32.0,4.0,3300.0,28954
2682,11,0,64.0,4.0,2700.0,27962
2683,11,0,32.0,4.0,3430.0,29264
2684,11,0,32.0,4.0,2700.0,28458
2685,11,0,16.0,4.0,2620.0,25420
2686,11,0,32.0,4.0,2900.0,28210
2687,11,0,64.0,4.0,3230.0,30566
2688,11,0,32.0,4.0,2700.0,30566
2689,11,0,32.0,4.0,2300.0,28458
2690,11,0,32.0,4.0,2700.0,28892
2691,11,0,32.0,4.0,2900.0,30132
2692,11,0,16.0,4.0,2300.0,24924
2693,11,0,16.0,4.0,2700.0,30132
2694,11,0,32.0,4.0,2700.0,31620
2695,11,0,32.0,4.0,2620.0,29512
2696,11,0,16.0,4.0,2300.0,28148
2697,11,0,16.0,4.0,2300.0,26784
2698,11,0,32.0,4.0,3430.0,30566
2699,11,0,32.0,4.0,3430.0,30008
2700,11,0,32.0,4.0,2900.0,29140
2701,11,0,32.0,4.0,2900.0,30194
2702,11,0,32.0,4.0,2700.0,27094
2703,11,0,16.0,4.0,2600.0,27528
2704,11,0,16.0,4.0,2600.0,29326
2705,11,0,16.0,4.0,2930.0,30442
2706,11,0,16.0,4.0,2930.0,27404
2707,11,0,32.0,4.0,2930.0,28086
2708,11,0,32.0,4.0,2930.0,26598
2709,11,0,16.0,4.0,2600.0,26660
2710,11,0,16.0,4.0,2600.0,28396
2711,11,0,32.0,4.0,2400.0,27342
2712,11,0,32.0,4.0,2400.0,26598
2713,11,0,32.0,4.0,6000.0,30070
2714,11,0,32.0,4.0,6000.0,28086
2715,11,0,32.0,4.0,2300.0,23436
2716,11,0,32.0,4.0,2300.0,25172
2717,11,0,32.0,4.0,2300.0,25916
2718,11,0,32.0,4.0,2300.0,25544
2719,11,0,16.0,4.0,2330.0,21018
2720,11,0,16.0,4.0,2330.0,26102
2721,11,0,16.0,4.0,4500.0,30566
2722,11,0,16.0,4.0,3100.0,30752
2723,11,0,32.0,4.0,3200.0,29264
2724,11,0,16.0,4.0,3100.0,27404
2725,11,0,16.0,4.0,2600.0,27342
2726,11,0,32.0,4.0,2300.0,23126
2727,11,0,32.0,4.0,2500.0,25606
2728,11,0,32.0,4.0,2500.0,25482
2729,11,0,16.0,4.0,3000.0,28086
2730,11,0,32.0,4.0,2500.0,27094
2731,11,0,32.0,4.0,2300.0,25172
2732,11,0,32.0,4.0,2300.0,22816
2733,11,0,16.0,4.0,6000.0,31992
2734,11,0,16.0,4.0,6000.0,32054
2735,11,0,16.0,4.0,3200.0,29574
2736,11,0,16.0,4.0,1750.0,24862
2737,11,0,16.0,4.0,1700.0,23436
2738,11,0,32.0,4.0,3000.0,29822
2739,11,0,32.0,4.0,3000.0,25482
2740,11,0,32.0,4.0,3000.0,28024
2741,11,0,16.0,4.0,2300.0,27032
2742,11,0,16.0,4.0,3000.0,27404
2743,11,0,16.0,4.0,3050.0,25544
2744,11,0,16.0,4.0,2390.0,26474
2745,11,0,16.0,4.0,1750.0,24242
2746,11,0,32.0,4.0,2300.0,27218
2747,11,0,32.0,4.0,1750.0,22878
2748,11,0,32.0,4.0,2370.0,26784
2749,11,0,16.0,4.0,6000.0,31186
2750,11,0,16.0,4.0,6000.0,29884
2751,11,0,16.0,4.0,2330.0,28272
2752,11,0,16.0,4.0,2370.0,26102
2753,11,0,16.0,4.0,1700.0,21948
2754,11,0,16.0,4.0,1800.0,25482
2755,11,0,16.0,4.0,1750.0,18910
2756,11,0,16.0,4.0,1750.0,20646
2757,11,0,16.0,4.0,1750.0,22692
2758,11,0,16.0,4.0,1800.0,25172
2759,11,0,16.0,4.0,1450.0,20894
2760,11,0,16.0,4.0,2100.0,22196
2761,11,0,512.0,0.25,2100.0,18724
2762,11,0,512.0,0.25,2100.0,16492
2763,11,0,16.0,4.0,2100.0,24800
2764,11,0,16.0,4.0,2100.0,23436
2765,11,0,16.0,4.0,1730.0,23808
2766,11,0,16.0,4.0,2100.0,21452
2767,11,0,16.0,4.0,2100.0,20894
2768,11,0,16.0,4.0,2100.0,20398
2769,11,0,32.0,4.0,2100.0,26536
2770,11,0,16.0,4.0,2000.0,22072
2771,11,0,16.0,4.0,2100.0,25420
2772,11,0,16.0,4.0,2100.0,24924
2773,11,0,16.0,4.0,2100.0,22754
2774,11,0,16.0,4.0,2100.0,21948
2775,11,0,16.0,4.0,1300.0,20026
2776,11,0,16.0,4.0,1500.0,19592
2777,11,0,16.0,4.0,3000.0,26908
2778,11,0,16.0,4.0,2100.0,24056
2779,11,0,16.0,4.0,2550.0,25606
2780,11,0,16.0,4.0,2550.0,24676
2781,11,0,16.0,4.0,7600.0,27218
2782,11,0,16.0,4.0,2100.0,26660
2783,11,0,16.0,4.0,1750.0,22010
2784,11,0,32.0,4.0,3500.0,26846
2785,11,0,32.0,4.0,3500.0,25668
2786,11,0,32.0,4.0,2000.0,31558
2787,11,0,32.0,4.0,2000.0,30566
2788,11,0,16.0,4.0,2000.0,30876
2789,11,0,16.0,4.0,2200.0,28644
2790,11,0,16.0,4.0,2500.0,28830
2791,11,0,32.0,4.0,2500.0,27528
2792,11,0,32.0,4.0,2500.0,25854
2793,11,0,32.0,4.0,2500.0,25358
2794,11,0,16.0,4.0,2100.0,24428
2795,11,0,32.0,4.0,2500.0,25544
2796,11,0,128.0,0.25,2100.0,20646
2797,11,0,16.0,4.0,1650.0,23188
2798,11,0,32.0,4.0,2500.0,26350
2799,11,0,32.0,4.0,2500.0,24800
2800,11,0,16.0,4.0,2500.0,24180
2801,11,0,512.0,0.25,2500.0,19034
2802,11,0,128.0,0.25,2100.0,23436
2803,11,0,16.0,4.0,1200.0,21080
2804,11,0,16.0,4.0,2000.0,25730
2805,11,0,16.0,4.0,2500.0,26536
2806,2,0,256.0,4.0,4000.0,33480
2807,2,0,128.0,4.0,3940.0,29388
2808,2,0,256.0,4.0,4000.0,32178
2809,2,0,64.0,4.0,4000.0,31000
2810,2,0,256.0,4.0,4000.0,30628
2811,2,0,128.0,4.0,3700.0,31434
2812,2,0,64.0,4.0,3260.0,29760
2813,2,0,128.0,4.0,3500.0,29946
2814,2,0,128.0,4.0,4030.0,29512
2815,2,0,64.0,4.0,4030.0,30814
2816,2,0,32.0,4.0,3260.0,28768
2817,2,0,64.0,4.0,4030.0,26722
2818,2,0,16.0,4.0,4030.0,26040
2819,2,0,64.0,4.0,4030.0,28024
2820,2,0,32.0,4.0,4030.0,29388
2821,2,0,16.0,4.0,3260.0,25978
2822,2,0,64.0,4.0,3315.0,29698
2823,2,0,128.0,4.0,3315.0,30256
2824,2,0,16.0,4.0,3360.0,25296
2825,2,0,128.0,4.0,3315.0,31930
2826,2,0,128.0,4.0,3315.0,30814
2827,2,0,128.0,4.0,3400.0,28706
2828,2,0,64.0,4.0,3400.0,30690
2829,2,0,64.0,4.0,3260.0,26660
2830,2,0,64.0,4.0,3260.0,29388
2831,2,0,128.0,4.0,3260.0,30566
2832,2,0,128.0,4.0,4000.0,29946
2833,2,0,128.0,4.0,4000.0,30938
2834,2,0,64.0,4.0,3260.0,30256
2835,2,0,64.0,4.0,3260.0,30132
2836,2,0,32.0,4.0,3260.0,28892
2837,2,0,128.0,4.0,3425.0,29574
2838,2,0,16.0,4.0,3360.0,27590
2839,2,0,32.0,4.0,3260.0,28892
2840,2,0,64.0,4.0,3260.0,30194
2841,2,0,128.0,4.0,3200.0,32674
2842,2,0,64.0,4.0,3200.0,32302
2843,2,0,32.0,4.0,3000.0,31310
2844,2,0,64.0,4.0,3900.0,31000
2845,2,0,128.0,4.0,3900.0,30752
2846,2,0,64.0,4.0,3250.0,31310
2847,2,0,64.0,4.0,3225.0,30194
2848,2,0,16.0,4.0,3000.0,27218
2849,2,0,32.0,4.0,3000.0,28396
2850,2,0,64.0,4.0,4015.0,31310
2851,2,0,64.0,4.0,3320.0,28954
2852,2,0,64.0,4.0,3000.0,28830
2853,2,0,16.0,4.0,1900.0,25606
2854,2,0,16.0,4.0,2730.0,25420
2855,2,0,32.0,4.0,3000.0,28520
2856,2,0,64.0,4.0,3160.0,29202
2857,2,0,32.0,4.0,3000.0,27280
2858,2,0,128.0,4.0,4080.0,29016
2859,2,0,64.0,4.0,4000.0,29016
2860,2,0,64.0,4.0,3050.0,31992
2861,2,0,32.0,4.0,3000.0,28768
2862,2,0,64.0,4.0,4000.0,34348
2863,2,0,64.0,4.0,3000.0,32054
2864,2,0,32.0,4.0,3000.0,28458
2865,2,0,16.0,4.0,2550.0,28396
2866,2,0,64.0,4.0,3000.0,30194
2867,2,0,64.0,4.0,2400.0,30380
2868,2,0,128.0,4.0,3600.0,30194
2869,2,0,128.0,4.0,3600.0,30380
2870,2,0,16.0,4.0,2350.0,26908
2871,2,0,32.0,4.0,2100.0,26288
2872,2,0,16.0,4.0,2300.0,27032
2873,2,0,32.0,4.0,4150.0,29140
2874,2,0,16.0,4.0,2450.0,29636
2875,2,0,16.0,4.0,2300.0,29016
2876,2,0,16.0,4.0,2300.0,29388
2877,2,0,16.0,4.0,2000.0,24428
2878,2,0,32.0,4.0,2100.0,25482
2879,2,0,16.0,4.0,1900.0,22010
2880,11,0,32.0,4.0,2000.0,23250
2881,11,0,32.0,4.0,3100.0,28086
2882,11,0,16.0,4.0,2900.0,26102
2883,11,0,16.0,4.0,3100.0,24304
2884,11,0,16.0,4.0,4600.0,27900
2885,11,0,32.0,4.0,2200.0,25296
2886,11,0,32.0,4.0,3000.0,28582
2887,11,0,16.0,4.0,2400.0,25978
2888,11,0,16.0,4.0,5830.0,29822
2889,11,0,32.0,4.0,2000.0,24552
2890,11,0,32.0,4.0,3000.0,28644
2891,11,0,16.0,4.0,2960.0,27466
2892,11,0,32.0,4.0,2540.0,25978
2893,11,0,16.0,4.0,1400.0,21018
2894,11,0,32.0,4.0,1780.0,22568
2895,11,0,16.0,4.0,3000.0,28210
2896,11,0,16.0,4.0,2500.0,28892
2897,11,0,32.0,4.0,2500.0,24552
2898,11,0,16.0,4.0,1400.0,20708
2899,11,0,16.0,4.0,3000.0,22196
2900,11,0,16.0,4.0,1880.0,21514
2901,11,0,16.0,4.0,1400.0,21886
2902,11,0,16.0,4.0,2000.0,17670
2903,11,0,16.0,4.0,1500.0,22692
2904,11,0,64.0,4.0,3000.0,30318
2905,11,0,32.0,4.0,3000.0,27466
2906,11,0,64.0,4.0,3000.0,29512
2907,11,0,16.0,4.0,2900.0,27590
2908,11,0,16.0,4.0,1800.0,23498
2909,11,0,16.0,4.0,1800.0,23436
2910,11,0,16.0,4.0,2100.0,22816
2911,11,0,16.0,4.0,2100.0,17732
2912,11,0,32.0,4.0,2100.0,26846
2913,11,0,16.0,4.0,2350.0,30566
2914,11,0,32.0,4.0,2000.0,24676
2915,11,0,16.0,4.0,2000.0,26660
2916,11,0,16.0,4.0,2350.0,30194
2917,3,0,256.0,4.0,4000.0,33604
2918,3,0,64.0,4.0,4000.0,27776
2919,3,0,128.0,4.0,4000.0,29078
2920,3,0,64.0,4.0,3800.0,30876
2921,3,0,256.0,4.0,3300.0,33418
2922,3,0,64.0,4.0,3070.0,31248
2923,3,0,64.0,4.0,3300.0,29450
2924,3,0,32.0,4.0,3000.0,24862
2925,3,0,64.0,4.0,4000.0,29512
2926,3,0,64.0,4.0,3000.0,28892
2927,3,0,256.0,4.0,3200.0,34472
2928,3,0,256.0,4.0,4000.0,33294
2929,3,0,64.0,4.0,4000.0,28954
2930,3,0,128.0,4.0,3000.0,32240
2931,3,0,64.0,4.0,3350.0,30690
2932,3,0,256.0,4.0,4000.0,30380
2933,3,0,128.0,4.0,3000.0,30256
2934,3,0,64.0,4.0,4000.0,28644
2935,3,0,128.0,4.0,5500.0,28582
2936,3,0,64.0,4.0,6000.0,30008
2937,3,0,128.0,4.0,8620.0,31682
2938,3,0,64.0,4.0,3000.0,28086
2939,3,0,32.0,4.0,3000.0,25420
2940,3,0,128.0,4.0,3000.0,30690
2941,3,0,64.0,4.0,3400.0,31248
2942,3,0,128.0,4.0,3120.0,29884
2943,3,0,64.0,4.0,3080.0,29450
2944,3,0,256.0,4.0,3400.0,32116
2945,3,0,64.0,4.0,4000.0,27838
2946,3,0,64.0,4.0,4000.0,29698
2947,3,0,128.0,4.0,4000.0,31434
2948,3,0,64.0,4.0,4000.0,27404
2949,3,0,32.0,4.0,3300.0,28210
2950,3,0,32.0,4.0,3000.0,27156
2951,3,0,64.0,4.0,3080.0,29016
2952,3,0,16.0,4.0,3080.0,26536
2953,3,0,64.0,4.0,3500.0,29574
2954,3,0,128.0,4.0,3400.0,31930
2955,3,0,64.0,4.0,3080.0,28272
2956,3,0,32.0,4.0,5300.0,28830
2957,3,0,64.0,4.0,4100.0,27714
2958,3,0,64.0,4.0,3350.0,28148
2959,3,0,64.0,4.0,6600.0,31000
2960,3,0,64.0,4.0,2860.0,26598
2961,3,0,64.0,4.0,4100.0,26908
2962,3,0,64.0,4.0,4100.0,27032
2963,3,0,16.0,4.0,3120.0,27218
2964,3,0,16.0,4.0,4100.0,27528
2965,3,0,32.0,4.0,4100.0,27714
2966,3,0,256.0,4.0,4400.0,32178
2967,3,0,64.0,4.0,4070.0,30256
2968,3,0,128.0,4.0,4100.0,31000
2969,3,0,128.0,4.0,4100.0,28644
2970,3,0,16.0,4.0,4100.0,26784
2971,3,0,128.0,4.0,4050.0,27466
2972,3,0,32.0,4.0,4100.0,27962
2973,3,0,32.0,4.0,4100.0,27590
2974,3,0,16.0,4.0,4100.0,26040
2975,3,0,32.0,4.0,4100.0,25234
2976,3,0,128.0,4.0,3000.0,29946
2977,3,0,16.0,4.0,4850.0,25916
2978,3,0,64.0,4.0,3260.0,28582
2979,3,0,16.0,4.0,4050.0,28706
2980,3,0,16.0,4.0,4100.0,26598
2981,3,0,16.0,4.0,3100.0,26226
2982,3,0,16.0,4.0,6190.0,28768
2983,3,0,16.0,4.0,4000.0,28210
2984,3,0,16.0,4.0,3080.0,27342
2985,3,0,16.0,4.0,3060.0,28334
2986,3,0,16.0,4.0,2200.0,22568
2987,3,0,16.0,4.0,2200.0,24490
2988,3,0,16.0,4.0,3120.0,28582
2989,3,0,64.0,4.0,3000.0,29512
2990,3,0,16.0,4.0,3000.0,25792
2991,3,0,32.0,4.0,2200.0,25916
2992,3,0,32.0,4.0,2200.0,25110
2993,3,0,16.0,4.0,3080.0,27466
2994,3,0,32.0,4.0,3100.0,26164
2995,3,0,16.0,4.0,3080.0,29202
2996,3,0,16.0,4.0,6700.0,27652
2997,3,0,32.0,4.0,3100.0,26598
2998,3,0,16.0,4.0,3050.0,25730
2999,3,0,32.0,4.0,2000.0,25358
3000,3,0,16.0,4.0,2000.0,24738
3001,3,0,16.0,4.0,2000.0,27652
3002,11,0,32.0,4.0,2400.0,25792
3003,11,0,16.0,4.0,3200.0,26536
3004,11,0,32.0,4.0,2100.0,23994
3005,11,0,32.0,4.0,1800.0,23684
3006,11,0,16.0,4.0,2500.0,23746
3007,11,0,32.0,4.0,2200.0,22940
3008,11,0,32.0,4.0,2500.0,25916
3009,11,0,32.0,4.0,2600.0,24242
3010,11,0,32.0,4.0,2100.0,24738
3011,11,0,32.0,4.0,2500.0,24614
3012,11,0,32.0,4.0,2100.0,25358
3013,11,0,32.0,4.0,1700.0,22072
3014,11,0,32.0,4.0,2500.0,25110
3015,11,0,16.0,4.0,2100.0,26040
3016,11,0,32.0,4.0,2300.0,28706
3017,11,0,16.0,4.0,1920.0,24676
3018,11,0,32.0,4.0,1800.0,22320
3019,11,0,16.0,4.0,1400.0,21824
3020,11,0,32.0,4.0,2250.0,24304
3021,11,0,16.0,4.0,1400.0,22196
3022,11,0,16.0,4.0,3000.0,26164
3023,11,0,16.0,4.0,1400.0,21452
3024,11,0,16.0,4.0,2250.0,22630
3025,11,0,32.0,4.0,2000.0,24490
3026,11,0,16.0,4.0,1800.0,25296
3027,11,0,16.0,4.0,4000.0,28210
3028,11,0,16.0,4.0,2000.0,23932
3029,11,0,32.0,4.0,1810.0,26164
3030,11,0,16.0,4.0,4100.0,26040
3031,11,0,16.0,4.0,1450.0,21886
3032,11,0,16.0,4.0,2100.0,24738
3033,11,0,16.0,4.0,1400.0,20708
3034,11,0,32.0,4.0,2600.0,26040
3035,11,0,16.0,4.0,1800.0,23498
3036,11,0,16.0,4.0,1900.0,22506
3037,11,0,16.0,4.0,1500.0,23560
3038,11,0,16.0,4.0,2400.0,22878
3039,11,0,32.0,4.0,4000.0,26474
3040,11,0,16.0,4.0,4000.0,27094
3041,11,0,16.0,4.0,2500.0,28334
3042,11,0,16.0,4.0,1400.0,20770
3043,11,0,16.0,4.0,2000.0,25048
3044,11,0,16.0,4.0,2000.0,24366
3045,11,0,32.0,4.0,1900.0,26164
3046,11,0,16.0,4.0,2000.0,23436
3047,11,0,16.0,4.0,1500.0,21762
3048,11,0,16.0,4.0,2100.0,24924
3049,11,0,16.0,4.0,2100.0,23374
3050,11,0,16.0,4.0,2400.0,21948
3051,11,0,32.0,4.0,9000.0,30566
3052,11,0,16.0,4.0,2000.0,25048
3053,11,0,64.0,4.0,3300.0,28644
3054,11,0,32.0,4.0,2500.0,26164
3055,11,0,32.0,4.0,2000.0,25172
3056,11,0,16.0,4.0,3000.0,27466
3057,11,0,32.0,4.0,4000.0,25854
3058,11,0,16.0,4.0,4000.0,26164
3059,11,0,32.0,4.0,3000.0,32178
3060,11,0,32.0,4.0,2000.0,23436
3061,11,0,16.0,4.0,2230.0,23994
3062,11,0,16.0,4.0,2500.0,26846
3063,11,0,16.0,4.0,2500.0,26908
3064,11,0,32.0,4.0,500.0,29698
3065,11,0,256.0,4.0,3800.0,30690
3066,11,0,128.0,4.0,3800.0,27962
3067,11,0,128.0,4.0,3450.0,32302
3068,11,0,128.0,4.0,4000.0,31062
3069,11,0,128.0,4.0,3800.0,31992
3070,11,0,64.0,4.0,3450.0,29574
3071,11,0,64.0,4.0,4000.0,28830
3072,11,0,64.0,4.0,5000.0,29574
3073,11,0,32.0,4.0,3200.0,27094
3074,11,0,32.0,4.0,3100.0,27776
3075,11,0,32.0,4.0,4000.0,28458
3076,11,0,32.0,4.0,5000.0,28830
3077,11,0,128.0,4.0,3100.0,27776
3078,11,0,64.0,4.0,3200.0,26970
3079,11,0,64.0,4.0,3200.0,30814
3080,11,0,32.0,4.0,4000.0,25296
3081,11,0,32.0,4.0,2540.0,28334
3082,11,0,64.0,4.0,5000.0,28582
3083,11,0,64.0,4.0,3630.0,30194
3084,11,0,64.0,4.0,3000.0,28954
3085,11,0,32.0,4.0,3000.0,28520
3086,11,0,64.0,4.0,3200.0,29512
3087,11,0,128.0,4.0,3400.0,27466
3088,11,0,32.0,4.0,3100.0,27342
